,ds,Unnamed: 1,count,hate_speech,offensive_language,neither,class,tweet,id
8157,td,8185,0,0,0,0,1,@chelsiielynn &#128514;&#128514;&#128514; you tried to bit my bottom lip off like it was a snack bitch,
11845,td,11873,0,0,0,0,1,Gettin a lil midnight snack best po-boys in town Genes with my nigs @yungnaughti and nick_swag_is_504 http://t.co/HHom4NxAKd,
25881,td,25909,0,0,0,0,0,You&#8217;re a little bitch RT @FuckingCashBro: RT @Thotcho: my team got blown out in the Super Bowl,
16693,td,16721,0,0,0,0,1,RT @BIGBROWNLEE: The Homie @WersMyLIGHTAAAA Got This bitch Rocken,
21156,td,21184,0,0,0,0,1,RT @cashflowHO: I'm too pretty for this &#128526;&#128129;&#128133; . Yall lil bitches can have the petty shit &#128080;&#128169;&#128128; .,
20273,td,20301,0,0,0,0,1,RT @TreySongzSon: I'm in yo hood I'll prolly fuck yo hoe,
10512,td,10540,0,0,0,0,1,Bitches don't even go out to have fun anymore they just go out to tweet about the function and to take pics wit other bitches,
16647,td,16675,0,0,0,0,0,RT @AriesSpears: These young cats being drafted in the NBA today are walking lotto tickets! Wait till these niggas find out that pussy come&#8230;,
19039,td,19067,0,0,0,0,1,RT @NaturalBadAssss: Phat pussy is the best pussy &#128526;,
14975,td,15003,0,0,0,0,1,Lmfao RT @Luvv_55st Eating pussy RT @DanaBlack55st: Of what? &#128064; RT @CreativeBlair: I really want my braces off it's in the way &#128553;&#128553;,
24239,td,24267,0,0,0,0,1,These hoes really make me laugh lol,
13850,td,13878,0,0,0,0,1,I'm too much of a bitch to say anything about that,
4241,td,4269,0,0,0,0,1,&#8220;@justinbieber: that new 1d song diana is well written well done boyzzzzzz&#8221; bow down bitch,
16914,td,16942,0,0,0,0,1,RT @BrickyardBeezy: I'm money hungry man these bitches can't do nuffin for me,
3237,td,3265,0,0,0,0,2,#Yankees #SEC Robertson in. Guy is fantastic. SEC pitcher!!,
11180,td,11208,0,0,0,0,1,Dis nigga look retarded,
25614,td,25642,0,0,0,0,1,Yo bitch like to get cute and go the movies mane my bitch like to get fine and go to the gun range,
17336,td,17364,0,0,0,0,1,RT @DailySexSupply: This how all the hoes gonna be like tonight&#128514;&#128514;&#128514; http://t.co/kVIOAiEpcB,
18201,td,18229,0,0,0,0,1,RT @JayZOverrated: &#8220;@2charmss: Next person I see tweeting that bitch shitting on herself im unfollowing you&#8221;,
8028,td,8056,0,0,0,0,2,@beepbeepamanda Today was Talk Like A Pirate Day and absolutely NOBODY knew Id been doing a Charlie Morton impersonation all day.,
14811,td,14839,0,0,0,0,1,Lets go hoes!! Its sing a long time!! You know the words.... trust an believe meeeeee,
14324,td,14352,0,0,0,0,1,It is fucking retarded how I can't say a single thing in this house without some blowback.,
12101,td,12129,0,0,0,0,2,Happy hangover #Bloomington #btown #iubb #IU #Indiana #hoosierdaddy #HoosierNation #hoosiers the resurrection is now complete. #ncaa #big10,
18704,td,18732,0,0,0,0,1,RT @LouieVRee: I need a ride or die bitch! http://t.co/tb1TMSVTrQ,
22240,td,22268,0,0,0,0,2,RT @osoplain: Soup is so much better when you have enough crackers to crumble in it to make it into a casserole,
19102,td,19130,0,0,0,0,1,RT @NoChillPaz: If you get offended by tweets you're a bitch,
21848,td,21876,0,0,0,0,1,RT @kellconnolly: Guys say &#8220;don&#8217;t wear leggings if you don&#8217;t got no ass&#8221; &amp;I see you pussies walking around in muscle shirts without any mus&#8230;,
19636,td,19664,0,0,0,0,1,RT @SassiSissy: This assholes mother should have shoved a coat hanger up her pussy &amp; gouged him to death when he was a harmless fetus http:&#8230;,
23105,td,23133,0,0,0,0,2,Selling ex lax brownies in front of Meijer to pregnant women. #GoodDeed,
18560,td,18588,0,0,0,0,2,RT @LadyMercia: Mother of Manchester 'terror twins' who went to Syria to become Jihadi brides snatched by ISIS ... http://t.co/trhNMdVnCM v&#8230;,
1077,c,1085,0,0,0,0,2,Finsbury Park terror suspect 'tried to kill himself and asked to be sectioned' https://t.co/F3Vj67IMpA,8.77327539277939E+017
15330,td,15358,0,0,0,0,2,Moral to the story: If you like the Yanks I'll pretty much do anything you tell me to do.,
7922,td,7950,0,0,0,0,1,@alexisxisabel death to attention hoes,
20762,td,20790,0,0,0,0,1,"RT @_Phocus: ""@BOSSSHlTONLY: This bitch... http://t.co/o7uSKCMfcD""&#128514;&#128514;",
5857,td,5885,0,0,0,0,1,@Huntermoore fuck my wet pussy with ur huge cock,
23108,td,23136,0,0,0,0,1,Send that bitch a smiley face. Bitches love smiley faces :),
3207,td,3235,0,0,0,0,0,#SouthCarolina is full of white trash,
26592,td,26620,0,0,0,0,1,lmao little does this bitch know...&#9786;&#65039;&#128564;,
10819,td,10847,0,0,0,0,1,Catch this jet hoe,
11605,td,11633,0,0,0,0,1,Freak hoes got several,
20390,td,20418,0,0,0,0,1,RT @VICD713ENT: Good pussy ain't changin nothin. Might bump you up to main hoe from side jank. That only mean you get fucked more &#128533;,
12650,td,12678,0,0,0,0,1,I don't know what hoe activities consist of bc I don't partake in them. Shit it's so many I damn near can't tweet without being a hoe,
2150,c,2170,0,0,0,0,2,@politicshome @RemainerAction A bit like we have now with our immigration opt-outs? Or would Brexit mean we lost ou… https://t.co/n63viNkcrk,8.74927462693712E+017
13339,td,13367,0,0,0,0,1,I swear I care about everything else but these bitches &#128075;&#9996;&#65039;.,
11782,td,11810,0,0,0,0,1,Fuuuuuck you you stupid fucking cunt,
15119,td,15147,0,0,0,0,1,ME TOO!!! RT @FreeBandVersace @Miller_Hi_Life i'm finna look for tht hoe...but shiiiid...i know sumptin bout a (cont) http://tl.gd/b245js,
3489,td,3517,0,0,0,0,1,&#128588; RT @iDO_me2: this vodka be having all the hoes bent over&#128553;&#128131;,
27123,td,27151,0,0,0,0,1,why did the fins sign finnegan? hes a certified bitch,
25542,td,25570,0,0,0,0,1,Yea I see ya hoe,
5887,td,5915,0,0,0,0,1,@ILIKECATS74 @bootyacid @sizzurp__ @yoPapi_chulo @brandonernandez because you're the ratchetest of them all bitch,
19311,td,19339,0,0,0,0,1,RT @PenguinGraham: Someone who claims they're a bad bitch shouldn't get offended so easily.,
6138,td,6166,0,0,0,0,1,@JukeJuke_9 shit he prolly is other than that everybody else trash,
24315,td,24343,0,0,0,0,0,They slut for me they kill for me they steal for me and of course it'll be yo cash and I'll murder that bitch send the body back to yo ass,
6204,td,6232,0,0,0,0,1,@KazAtta if yo girl let them in she a hoe...she belong to the world why u cuffing her,
5477,td,5505,0,0,0,0,2,@DoeMostDope @mattrbennett209 @JohnnieGoings ha booner has that twitter @boone_boone5356 ha,
2380,c,2401,0,0,0,0,2,Feminism and Islam Do Not Mix: https://t.co/SEkTmgBEI8 via @YouTube,8.75016847971824E+017
10341,td,10369,0,0,0,0,1,Bad bitches aint cheap better pass her if u broke !!,
17017,td,17045,0,0,0,0,1,RT @CamAnderson31: @FrancoisKilljoy @202SOLE YOU might not but the reaction was the same everyone said that brand was trash yet all his sh&#8230;,
26533,td,26561,0,0,0,0,2,it's a brand new day and the birds they chirpin,
14023,td,14051,0,0,0,0,1,If u a bad bitch #EnjoyYaDay,
3529,td,3557,0,0,0,0,1,&#8220;@AlmightyCBoogie: @BenBornReadySMU @vivalakristia ion wanna hear it then hoes faker than Momma Dee's teeth&#8221;&#128128;&#128128;,
4420,td,4448,0,0,0,0,2,&#9733;@&#9733;@&#9733;@&#9733;@&#9733; GRAND OPENING ! &#9733;@&#9733;@&#9733;@&#9733;@&#9733; TOP CLASS &#9733; Oriental Massage &#9733; PERFECT !&#9733;/ http://t.co/4Hhxk9MKHe,
604,c,604,0,0,0,0,2,@RealMuckmaker What does trump think just because he's a dumb ass black people are too?  I hate to tell you this  he is sadly mistaken!,8.77289840651506E+017
4149,td,4177,0,0,0,0,1,&#8220;@chrisbrown: These hoes ain't loyal [i would know cause I'm a hoe] but my fans damn sure are!&#8221; - real,
22674,td,22702,0,0,0,0,2,RT @tumblrfunniest: When I throw away paperball perfectly into the trash can: http://t.co/215E0H0PS9,
10276,td,10304,0,0,0,0,1,At the end of the day seniors still love that young fresh pussy from west case closed,
16236,td,16264,0,0,0,0,2,People who slam on the brakes at yellow lights should not be allowed to drive.,
11924,td,11952,0,0,0,0,2,Good evening Charlie and friends @Charlie4927 @StacyDmomof5 @PattiSM74 @cantUCIMblonde @Kacado,
875,c,875,0,0,0,0,2,@BelgiumMFA @zpz_polbru Islamic terrorist wth suicide vest neutralized. Call it what it is,8.77309824211583E+017
16454,td,16482,0,0,0,0,1,RT @3amado_carrillo: Rick James bitch,
26792,td,26820,0,0,0,0,0,pure trash http://t.co/A2RbVEBeg1,
22931,td,22959,0,0,0,0,2,Really tempted to let out the redneck side of my drink a lot of beer and sing some country karaoke..,
7745,td,7773,0,0,0,0,1,@_James_Kirby_ @mflury30 back off ya queer bag,
2467,td,2488,0,0,0,0,1, i txt my old bitch my new bitch pussy wetter ,
12311,td,12339,0,0,0,0,2,Homework and boonies date with Caitlin tonight&gt;&gt;,
8797,td,8825,0,0,0,0,1,@kayliefarmer hey fuk them hoes they prolly already have it,
24122,td,24150,0,0,0,0,1,There's a lot of big booty bitches at pharr gym &#128563;&#128584;&#127825;,
18885,td,18913,0,0,0,0,1,"RT @MikeDiggEm: ""@_2kkz: She threw me that pussy bt i neva caught it"" gay",
3724,td,3752,0,0,0,0,1,&#8220;@HerMoufPiece: They be hating on my girl tho but they wish they was the bitch they hating&#8221; this song go,
9891,td,9919,0,0,0,0,1,A nicca still tired from last night ... Wtf!!,
25190,td,25218,0,0,0,0,1,When you tell a dark skin bitch to send you some sexy shit http://t.co/f5RUR3RkLU,
21003,td,21031,0,0,0,0,0,RT @anthonycampos23: Lebron your still a bitch you suck nigger hope you die,
27118,td,27146,0,0,0,0,1,who's pussy better then a crazy bitch?,
16250,td,16278,0,0,0,0,2,Photo check for background spooks. http://t.co/Hx1wghJAzy,
23584,td,23612,0,0,0,0,1,Steve McNair got murdered by his side bitch man life is crazy,
1365,c,1385,0,0,0,0,2,"Tommy Robinson claims he isn't a hate preacher here's a video blaming 7/7 on ""every single Muslim"" and saying they… https://t.co/Sha1ikrDgt",8.77189032735908E+017
22876,td,22904,0,0,0,0,2,RT @zoejoiner: if you're gonna trash talk my piercings don't say it in front of my best friends &#128514;&#128514;&#128514;&#128514;,
575,c,575,0,0,0,0,0,Islam is a Cult of Evil that should not be in a western country... https://t.co/e7gHjVD9lM,8.77264426428023E+017
3204,td,3232,0,0,0,0,2,#Skating is for trash.,
1023,c,1023,0,0,0,0,2,Where are the protests by Muslim apologists because the police took so long to say it was terrorism?… https://t.co/ld5MMcE8kl,8.77297246600962E+017
10008,td,10036,0,0,0,0,1,All a nicca need is time .. #BePatient,
6422,td,6450,0,0,0,0,1,@MOLLYx__ use coconut oil faggot,
4442,td,4470,0,0,0,0,1,' All jokes aside  I'm goin thru it a niggah heart hurt smh . &#1043214; .,
9276,td,9304,0,0,0,0,1,@politsoutherner @leahmeyer49  If you don't vote you don't have a right to complain. That being said I didn't vote for the son of a bitch&#128515;,
23187,td,23215,0,0,0,0,1,She sent me one back but I ain't even read it. Cause pussys only pussy and I get it when I need it..,
26578,td,26606,0,0,0,0,1,like a slow death &#8220;@iSell_Pussy4EBT How does it feel to have a shit load of nudes to fap to but not one bitch to fuck?&#8221;,
14972,td,15000,0,0,0,0,1,Lmaoooooooo RT @Chollie_Grapes: Dumped the shyt outta me. Fuck wrong with her. I'm perfect like angel pussy,
23569,td,23597,0,0,0,0,1,Start punching hoes in they esophagus and shit.,
21159,td,21187,0,0,0,0,1,"RT @causeweregirls: Bae: ""Go talk to your hoes""  Me: http://t.co/kKk5pSBv9F",
2065,c,2085,0,0,0,0,2,@Mrjampepper @foesfucked @DVS_RS Defending Islam?? https://t.co/wsiN0jmR9j,8.74864735853978E+017
16944,td,16972,0,0,0,0,2,RT @BruceVH: Getting over a painful experience is like crossing the monkey bars. You have to let go at some point in order to move forward.&#8230;,
14107,td,14135,0,0,0,0,1,If you want it come and buy it ain't no mufuckin fronting nowadays niccas playing games about a few hunned! -- @FenkellPayroll #Loud,
913,c,913,0,0,0,0,2,So when the victim is Muslim it's not terrorism? #JusticeForNabra,8.77250610415981E+017
9701,td,9729,0,0,0,0,2,@wbpictures no i do not wish to spend $40+ to go to a filthy theatre and watch a fuzzy screen with bad sound. #ANNABELLE,
5061,td,5089,0,0,0,0,1,@BlakkHoodie_562 fosho my niggah il be over there just been real busy lately,
5859,td,5887,0,0,0,0,1,@Huntermoore hells yeah fuckin sick ass bitch,
1859,c,1879,0,0,0,0,2,@Ishy_5 No gay orgy with tookie pls,8.74955721762198E+017
509,c,509,0,0,0,0,2,RT @ADuquelman: @PsykoticBreak @IAmBritishreal Same here in the U.S! #SaveTheWest #banislam,8.77912192909066E+017
17767,td,17795,0,0,0,0,1,RT @GeorgeKelleyJr: If ur 20+ and still need ur parent's permission to do stuff ur a little bitch #growup,
12526,td,12554,0,0,0,0,2,I can hear birds outside!!!,
16735,td,16763,0,0,0,0,1,RT @BandWorld1 That bitch who the shit in yo eyes aint shit in my eyez + !!!!,
13985,td,14013,0,0,0,0,1,If my tweets hit too close to home why you subbing me lil stupid ass bitch? Check Ya own fucking self issues lil bitch.,
19244,td,19272,0,0,0,0,1,RT @OoO_Mr_Perfect: And ima keep fuckn like I love this bitch &#127908;&#128553;,
5245,td,5273,0,0,0,0,2,@ChaldeanCutie really? @RileyAintShit @KILLSheredon @CHILDISHCUDl are my nudes trash?,
19455,td,19483,0,0,0,0,1,RT @Ramen_Odicho: Assyria got hella hoes,
2814,td,2838,0,0,0,0,2,@riananewman: @22EdHam brownies tonight what kind?!?!,
12214,td,12242,0,0,0,0,1,Her pussy clean but she dance dirty..,
16302,td,16330,0,0,0,0,1,Police niccas Tryn raid da trap,
21043,td,21071,0,0,0,0,1,RT @baddiewhitt_: the older i get the less i give a fuck &#128514;&#9996;  beef &#128074; ? bitch please &#9995; loosing friends? bitch bye &#128514;&#128075; drama ? ill pass &#128080;&#128683;,
16326,td,16354,0,0,0,0,2,Practically got arrested tonight not allowed on UTampa grounds for a year now... fml im retarded,
12551,td,12579,0,0,0,0,0,I can't fuck a scary hoe.,
9320,td,9348,0,0,0,0,2,@rashidgill5 I'll see you guys later. I gotta go bake my blood crackers. @RazaHussain101,
18506,td,18534,0,0,0,0,1,RT @Krislisisms: Grow up bitch.,
23232,td,23260,0,0,0,0,1,Should I expect good pussy or good but not good for you pussy from a Tampico drinker?,
12711,td,12739,0,0,0,0,1,I feel every song I hear is a soundtrack to my life. For 1 relationship & against another?? Keep in mind the last song was pussy control!,
2697,td,2721,0,0,0,0,1,"@Tmacc_GFG: &#8220;@VoiceOfDStreetz: @Tmacc_GFG: &#8220;@tizzimarie: No slushes &#128549;&#8221;hoes nasty anyway fam""&#128564;&#8221;them hoes taste like meds""&#127815;&#127815;&#127868;",
4534,td,4562,0,0,0,0,1,' South Central niggahs really don't be lovin these hoes  these hoes don't be lovin these niggahs &#1041233; . We just be... http://t.co/XnTftnwuVD,
23661,td,23689,0,0,0,0,1,Sure I got a nice car a 60 inch tv stainless steel appliances in my apartment and a few thousand twitter followers but I ain't got no hoes,
21916,td,21944,0,0,0,0,2,RT @lachlan: So who wants to tell the Washington Post that Charlie Crist is a Democrat? http://t.co/LGzzYusEKZ http://t.co/2jCVv7qxqf,
24066,td,24094,0,0,0,0,1,The word bitch don't apply to all women but all women got a little bitch in em,
22380,td,22408,0,0,0,0,1,RT @ryancruz_: Want me to stamp bitches be saying anything to be down &#128564;,
8670,td,8698,0,0,0,0,1,@jehsee_ You got all the bitches though.,
13559,td,13587,0,0,0,0,0,I would like to apologize to anyone I have called fat stupid gay nigger jew or retarded. I am truly sorry....   JK   Just trolling  Fags,
4550,td,4578,0,0,0,0,1,' You Deserve x August Alsina &#1043358;&#1043358; Im dedicating that to all my old side hoes &#1041204;&#1041204;&#1041204;&#1041204;&#1041210;&#1041210;&#1041210;&#1041210;&#1041210;&#1043359; .,
19696,td,19724,0,0,0,0,2,RT @Shalewis09: Larry Elder is an Uncle Tom. I cannot believe how he is degrading a child.,
6896,td,6924,0,0,0,0,1,@RBesofii  Cants even fool a colored man wit dis bullshit http://t.co/gtln1tpMgi,
2220,c,2241,0,0,0,0,2,@S1owRiot @JSS98Rock Bit of sailors i doubt lambs? Cockspur is always good or mount gay! #wellhellothere,8.74934867921961E+017
6682,td,6710,0,0,0,0,1,@NayNooski @kboavz which one bobby bitch or hot nigga?,
9568,td,9596,0,0,0,0,1,@teeritz So six martinis before passing out on the couch after watching Euro-trash into the wee hours. Got it.,
23671,td,23699,0,0,0,0,1,Swear to god man niggas talk more than bitches these days,
9517,td,9545,0,0,0,0,2,@steve_phillips_ funny I thought @bobmuellerwkrn #tbt 90s photo this week would have you hanging me over a trash can by my ankles,
14403,td,14431,0,0,0,0,1,It's scheduled up already tho #bitches&gt; #BryanCranston&gt; One tweet and he's got #JoePesci out there making fun of #stolenbases&gt; #BASEBALL,
5719,td,5747,0,0,0,0,1,@GorgeousCamry_ ight bitch ima see u,
902,c,902,0,0,0,0,2,Dear Muslim Brothers I don't hate you not even mildly dislike you. I just want you to speak and accept  the truth for the sake of humanity.,8.7723649472476E+017
16504,td,16532,0,0,0,0,1,RT @AIanHangover: If I've ever offended you im sorry..  .  .  .  .  .  .  .  .  .  .  that you're a sensitive lil bitch.,
23655,td,23683,0,0,0,0,1,Sumn wrong wit da pussy een tho I ain't gonn hit it Ima still make sure dat she gushy,
25635,td,25663,0,0,0,0,1,Yo. ... this bitch in Macy's tried to run out the store with a gaggle of clothes and got caught,
513,c,513,0,0,0,0,2,@DailyCaller Which explains their insatiable desire to bring in refugees.  #RefugeesNotWelcome  #TravelBan,8.75536534153437E+017
15320,td,15348,0,0,0,0,1,Money make bitches fuck and niggas steal,
24632,td,24660,0,0,0,0,1,Titties nd pussy http://t.co/Hy9CTY37sw,
2115,c,2135,0,0,0,0,2,yup im definitely less mature than you are when you're trying to tell me i'm wrong for saying that non black people shouldn't say the n word,8.74860187294806E+017
